1162,WN,CYS,SAN,15:00,17:00,7879
1163,AS,CYS,SAN,09:00,14:00,5047
1164,B6,CYS,SAN,15:00,19:00,9123
1165,DL,CYS,SAN,11:00,17:00,8374
1166,DL,CYS,ATL,17:00,20:00,1899
1167,AA,CYS,ATL,14:00,17:00,5000
1168,WN,CYS,ATL,15:00,21:00,3121
1169,AS,CYS,ATL,10:00,12:00,7475
1170,B6,CYS,ATL,14:00,15:00,5216
1171,AA,CYS,MDM,09:00,11:00,1093
1172,DL,CYS,MDM,06:00,08:00,6433
1173,B6,CYS,MDM,15:00,20:00,7041
1174,UA,CYS,MDM,18:00,00:00,4745
1175,WN,CYS,MDM,17:00,23:00,8299
1176,AS,CYS,MDM,10:00,13:00,4635
1177,B6,CYS,DTW,09:00,10:00,4856
1178,AS,CYS,DTW,23:00,05:00,2714
1179,UA,COU,PHX,09:00,13:00,5757
1180,DL,COU,PHX,08:00,14:00,3323
1181,AA,COU,PHX,21:00,02:00,4295
1182,WN,COU,PHX,13:00,15:00,7346
1183,AS,COU,PHX,08:00,09:00,3390
1184,B6,COU,PHX,21:00,23:00,3019
1185,WN,COU,LAX,11:00,17:00,9820
1186,B6,COU,LAX,23:00,04:00,8644
1187,B6,COU,MIA,23:00,05:00,1701
1188,UA,COU,MIA,20:00,02:00,9220
1189,AS,COU,MIA,05:00,11:00,7853
1190,DL,COU,MIA,10:00,13:00,8881
1191,AA,COU,MCI,15:00,18:00,3946
1192,AA,CSG,ANC,09:00,10:00,3610
1193,B6,CSG,ANC,11:00,15:00,6696
1194,WN,CSG,ANC,10:00,15:00,5571
1195,B6,CSG,IAD,16:00,21:00,7646
1196,UA,CSG,IAD,10:00,16:00,9323
1197,AA,CSG,IAD,17:00,21:00,6293
1198,AS,CSG,IAD,06:00,09:00,3464
1199,WN,CSG,IAD,10:00,12:00,6052
1200,DL,CSG,IAD,23:00,00:00,2398
1201,AS,CSG,ORH,14:00,15:00,9919
1202,B6,CSG,ORH,20:00,02:00,6769
1203,AA,CSG,ORH,21:00,03:00,9696
1204,AS,CSG,ABE,16:00,21:00,5589
1205,B6,CSG,ABE,07:00,08:00,8667
1206,UA,CSG,ABE,22:00,23:00,9266
1207,DL,CSG,ABE,07:00,13:00,4524
1208,AA,CSG,DFW,06:00,08:00,2455
1209,WN,CSG,HUF,23:00,00:00,5774
1210,B6,CSG,HUF,14:00,15:00,1418
1211,DL,CSG,HUF,23:00,04:00,6219
1212,UA,CSG,HUF,22:00,02:00,8385
1213,AS,CSG,HUF,08:00,14:00,6185
1214,AA,CSG,HUF,17:00,20:00,4294
1215,AS,CRP,DTW,08:00,09:00,1240
1216,UA,CRP,DTW,22:00,04:00,2152
1217,AA,CRP,DTW,06:00,11:00,8826
1218,B6,CRP,DTW,05:00,08:00,2061
1219,WN,CRP,PSM,10:00,15:00,8877
1220,AA,CRP,PSM,16:00,21:00,9871
1221,B6,CRP,PSM,08:00,12:00,2432
1222,AA,CRP,MSY,06:00,11:00,5566
1223,AS,CRP,MSY,21:00,22:00,6093
1224,AA,CRP,LAS,17:00,23:00,6035
1225,DL,DEN,COS,14:00,15:00,8873
1226,AA,DEN,COS,20:00,02:00,9339
1227,B6,DEN,COS,20:00,00:00,6724
1228,UA,DEN,COS,19:00,01:00,7262
1229,AS,DEN,COS,19:00,22:00,2359
1230,AA,DEN,IAD,06:00,08:00,9148
1231,AS,DEN,IAD,08:00,10:00,6388
1232,DL,DEN,IAD,14:00,17:00,9555
1233,DL,DEN,MSN,12:00,14:00,5556
1234,AA,DEN,BID,18:00,23:00,4667
1235,UA,DEN,BID,16:00,21:00,6253
1236,B6,DEN,BID,08:00,14:00,6510
1237,DL,DEN,BID,20:00,02:00,7092
1238,WN,DEN,MSP,20:00,02:00,8487
1239,UA,DEN,CLT,21:00,02:00,6343
1240,B6,DEN,AVL,09:00,12:00,8249
1241,DL,DEN,AVL,11:00,16:00,6124
1242,AS,DEN,AVL,10:00,16:00,4179
1243,WN,DEN,AVL,14:00,18:00,1153
1244,AA,DEN,AVL,19:00,22:00,4600
1245,AS,DEN,LBB,10:00,11:00,4209
1246,AA,DEN,FYV,08:00,14:00,3443
1247,WN,DEN,FYV,20:00,01:00,4445
1248,DL,DEN,FYV,20:00,02:00,8987
1249,B6,DEN,FYV,14:00,16:00,3435
1250,AS,DEN,FYV,10:00,13:00,2454
1251,UA,DEN,JFK,07:00,12:00,5411
1252,AA,DEN,JFK,11:00,17:00,3168
1253,DL,DEN,JFK,15:00,17:00,1480
1254,AS,DEN,JFK,22:00,03:00,3412
1255,WN,DEN,JFK,21:00,23:00,7790
1256,AS,DSM,EKO,11:00,14:00,1332
1257,UA,DSM,DTW,15:00,17:00,1800
1258,AS,DSM,DTW,20:00,23:00,9299
1259,WN,DSM,DTW,22:00,04:00,8543
1260,AA,DSM,BOS,19:00,20:00,5332
1261,AS,DSM,BOS,13:00,17:00,9613
1262,B6,DSM,BOS,12:00,14:00,5338
1263,WN,DSM,BOS,06:00,09:00,3799
1264,DL,DSM,BOS,12:00,14:00,7484
1265,UA,DSM,MHT,08:00,09:00,6629
1266,WN,DSM,MHT,10:00,13:00,4270
1267,B6,DTW,MIA,23:00,01:00,7043
1268,AA,DTW,MIA,15:00,19:00,4668
1269,DL,DTW,MIA,19:00,20:00,8088
1270,AA,DTW,EKO,23:00,05:00,9929
1271,AS,DTW,EKO,06:00,10:00,2067
1272,DL,DTW,EKO,15:00,18:00,5454
1273,B6,DTW,EKO,17:00,21:00,1081
1274,B6,DTW,DAY,14:00,20:00,8295
1275,WN,DTW,DAY,05:00,09:00,3952
1276,UA,DTW,DAY,06:00,08:00,9975
1277,DL,DTW,DAY,10:00,12:00,8563
1278,B6,DTW,MSP,16:00,18:00,1811
1279,AS,DTW,MSP,17:00,23:00,1580
1280,WN,DTW,MSP,05:00,11:00,3760
1281,AA,DTW,MSP,18:00,19:00,7659
1282,B6,DTW,JNU,12:00,18:00,9393
1283,AS,DTW,BOS,21:00,00:00,5754
1284,B6,DTW,BOS,17:00,19:00,5703
1285,AA,DTW,BOS,18:00,22:00,2888
1286,WN,DTW,BOS,13:00,15:00,8630
1287,UA,DTW,BOS,19:00,23:00,6049
1288,DL,DTW,BOS,22:00,00:00,3619
1289,AA,DTW,LAW,07:00,12:00,7583
1290,AS,DTW,LAW,16:00,18:00,2407
1291,DL,DTW,LAW,18:00,20:00,9525
1292,UA,DTW,LAW,20:00,21:00,7042
1293,WN,DTW,LAW,23:00,02:00,2010
1294,WN,DTW,ABY,05:00,08:00,7683
1295,AA,DTW,ABY,14:00,15:00,1711
1296,DL,DTW,ABY,21:00,03:00,7851
1297,B6,DTW,ABY,20:00,22:00,6762
1298,UA,DTW,ABY,21:00,02:00,6249
1299,AS,DTW,ABY,15:00,16:00,8337
1300,UA,DTW,SBN,18:00,19:00,3890
1301,B6,DTW,SBN,18:00,00:00,6914
1302,AS,DTW,SBN,20:00,23:00,6310
1303,AA,DTW,SBN,07:00,12:00,6090
1304,UA,DTW,RNO,21:00,22:00,7098
1305,AA,DTW,RNO,21:00,00:00,2516
1306,UA,DLH,ORD,18:00,23:00,9949
1307,B6,DLH,ORD,14:00,16:00,1754
1308,DL,DLH,ORD,11:00,13:00,7785
1309,WN,DLH,ORD,08:00,13:00,1268
1310,AA,DLH,ORD,17:00,22:00,9115
1311,AS,DLH,ORD,17:00,20:00,8741
1312,B6,DLH,IAH,08:00,14:00,5492
1313,DL,DLH,IAH,10:00,14:00,8808
1314,UA,DLH,IAH,15:00,17:00,9071
1315,AA,DLH,IAH,11:00,17:00,7832
1316,AS,DLH,IAH,21:00,02:00,7908
1317,B6,DLH,JFK,05:00,11:00,4035
1318,AS,DLH,JFK,10:00,13:00,8370
1319,AA,DLH,JFK,14:00,18:00,5618
1320,WN,DLH,JFK,19:00,00:00,3099
1321,UA,DLH,JFK,10:00,11:00,6760
1322,DL,DLH,JFK,06:00,10:00,1198
1323,AA,DLH,MOB,08:00,14:00,7215
1324,WN,DLH,MOB,05:00,06:00,1122
1325,B6,DLH,MOB,21:00,22:00,5465
1326,AS,DLH,MOB,10:00,14:00,3192
1327,DL,DRO,PHX,11:00,12:00,6898
1328,AA,DRO,PHX,11:00,14:00,6717
1329,UA,DRO,PHX,10:00,13:00,8347
1330,B6,DRO,PHX,13:00,17:00,7161
1331,UA,DRO,AUS,19:00,23:00,8391
1332,DL,DRO,AUS,08:00,12:00,3163
1333,WN,DRO,AUS,10:00,12:00,4519
1334,AA,DRO,AUS,16:00,19:00,5545
1335,UA,DRO,MSP,05:00,09:00,2570
1336,DL,DRO,MSP,05:00,11:00,1675
1337,WN,DRO,MSP,22:00,04:00,6403
1338,B6,DRO,MSP,12:00,13:00,6661
1339,AS,DRO,MSP,19:00,01:00,9999
1340,AA,DRO,MSP,14:00,15:00,1010
1341,WN,EAU,JAX,15:00,16:00,8843
1342,DL,EAU,JAX,15:00,20:00,2415
1343,B6,EAU,JAX,14:00,18:00,1722
1344,B6,EAU,TOL,11:00,12:00,6080
1345,AS,EAU,TOL,15:00,20:00,4076
1346,WN,EAU,TOL,15:00,18:00,9546
1347,AA,EAU,TOL,16:00,20:00,6298
1348,B6,EAU,FTW,16:00,19:00,2558
1349,WN,EAU,FTW,22:00,02:00,8456
1350,WN,ELP,PQI,09:00,14:00,4581
1351,AS,ELP,MSN,16:00,20:00,5440
1352,WN,ELP,CHS,22:00,03:00,1392
1353,UA,ELP,CHS,07:00,10:00,9333
1354,AA,ELP,CHS,07:00,09:00,4513
1355,AS,ELP,CHS,15:00,16:00,7270
1356,B6,ELP,CHS,13:00,17:00,7048
1357,DL,ELP,CHS,05:00,08:00,9988
1358,B6,ELP,SFO,22:00,04:00,8073
1359,AA,ELP,SFO,12:00,17:00,1290
1360,DL,ELP,SFO,11:00,17:00,3008
1361,UA,EKO,EWR,12:00,15:00,7544
1362,AA,EKO,EWR,13:00,19:00,7616
1363,B6,EKO,EWR,11:00,12:00,8138
1364,UA,EKO,AUS,09:00,12:00,3350
1365,DL,EKO,AUS,12:00,14:00,4220
1366,WN,EKO,AUS,13:00,14:00,4147
1367,B6,EKO,AUS,08:00,11:00,2907
1368,AS,EKO,AUS,13:00,14:00,9524
1369,AA,EKO,DEN,15:00,17:00,8423
1370,UA,EKO,DEN,14:00,17:00,3138
1371,WN,EKO,DEN,11:00,16:00,3660
1372,WN,EKO,PHX,12:00,14:00,4005
1373,AS,EKO,PHX,17:00,19:00,1888
1374,DL,EKO,PHX,09:00,11:00,9108
1375,UA,EKO,PHX,05:00,07:00,9534
1376,B6,EKO,PHX,13:00,19:00,5597
1377,AS,ERI,PHX,18:00,00:00,5317
1378,B6,ERI,PHX,07:00,12:00,6118
1379,UA,ERI,PHX,06:00,09:00,5871
1380,AA,ERI,PHX,13:00,14:00,9750
1381,DL,ERI,PHX,05:00,09:00,2687
1382,DL,ERI,OKC,11:00,16:00,5096
1383,B6,ERI,OKC,14:00,19:00,4638
1384,AS,ERI,OKC,13:00,16:00,6746
1385,WN,ERI,OKC,13:00,19:00,4826
1386,AS,ERI,MCI,06:00,07:00,4425
1387,DL,ERI,MCI,09:00,13:00,3441
1388,UA,ERI,MCI,22:00,03:00,5170
1389,B6,ERI,MCI,22:00,01:00,4009
1390,WN,ERI,MCI,06:00,08:00,9748
1391,AA,ERI,MCI,07:00,11:00,4203
1392,WN,EUG,FSD,17:00,18:00,5869
1393,AS,EUG,FSD,06:00,09:00,9320
1394,B6,EUG,FSD,18:00,20:00,3681
1395,AA,EUG,FSD,05:00,07:00,9236
1396,UA,EUG,FSD,11:00,15:00,3644
1397,UA,EUG,EWR,05:00,08:00,2126
1398,AS,EUG,EWR,13:00,17:00,2748
1399,B6,EUG,EWR,12:00,13:00,5558
1400,AA,EUG,EWR,05:00,07:00,2814
1401,AS,EUG,DTW,07:00,10:00,6011
1402,WN,EUG,DTW,18:00,19:00,9137
1403,B6,EUG,GFL,19:00,23:00,3458
1404,DL,EUG,GFL,05:00,07:00,3779
1405,WN,EUG,GFL,06:00,10:00,5108
1406,AA,EUG,JNU,15:00,18:00,3213
1407,UA,EUG,JNU,14:00,18:00,7360
1408,WN,EUG,JNU,09:00,11:00,3549
1409,B6,EUG,JNU,17:00,19:00,5000
1410,AA,EUG,ROA,13:00,17:00,5760
1411,B6,EUG,ROA,13:00,16:00,4360
1412,AS,EUG,ROA,05:00,08:00,2624
1413,UA,EUG,ROA,07:00,13:00,8606
1414,DL,EUG,ROA,21:00,03:00,7881
1415,WN,EUG,GRK,14:00,15:00,6832
1416,UA,EUG,GRK,20:00,01:00,6982
1417,DL,EUG,GRK,21:00,02:00,7449
1418,B6,EUG,GRK,09:00,11:00,8594
1419,AS,EUG,GRK,20:00,00:00,9631
1420,AA,EUG,GRK,20:00,21:00,5400
1421,WN,EUG,TYR,17:00,19:00,3876
1422,DL,EUG,TYR,19:00,23:00,7445
1423,AS,EVV,HNL,20:00,02:00,2304
1424,B6,EVV,HNL,08:00,09:00,9510
1425,WN,EVV,DAY,19:00,23:00,8366
1426,AA,EVV,DAY,22:00,01:00,3512
1427,B6,EVV,DAY,07:00,12:00,5598
1428,B6,EVV,AUS,05:00,08:00,4539
1429,WN,EVV,AUS,19:00,21:00,4679
1430,DL,EVV,AUS,10:00,16:00,9731
1431,AS,EVV,AUS,09:00,15:00,9893
1432,UA,EVV,AUS,14:00,18:00,9832
1433,AA,EVV,AUS,08:00,13:00,7212
1434,DL,EVV,TPA,07:00,09:00,3684
1435,WN,EVV,TPA,05:00,10:00,2129
1436,AA,EVV,TPA,18:00,00:00,3749
1437,AS,EVV,TPA,15:00,19:00,4701
1438,UA,EVV,TPA,19:00,20:00,8484
1439,B6,FAI,PHX,21:00,01:00,3215
1440,AS,FAI,PHX,17:00,23:00,4007
1441,WN,FAI,PHX,15:00,21:00,9774
1442,UA,FAI,IAH,05:00,06:00,4021
1443,WN,FAI,IAH,20:00,22:00,3200
1444,AS,FAI,IAH,19:00,00:00,8224
1445,AA,FAI,PIT,23:00,05:00,3647
1446,AS,FAI,BOS,14:00,18:00,7967
1447,B6,FAI,BOS,06:00,10:00,8057
1448,AA,FAI,BOS,16:00,17:00,8163
1449,UA,FAR,PHX,14:00,18:00,1602
1450,WN,FAR,SAN,21:00,03:00,7480
1451,UA,FAR,SAN,20:00,02:00,3779
1452,DL,FAR,SAN,23:00,03:00,2730
1453,AA,FAR,SAN,23:00,01:00,8854
1454,B6,FAR,SAN,23:00,03:00,5844
1455,UA,FAR,LAS,09:00,14:00,6273
1456,AA,FAR,LAS,05:00,11:00,8554
1457,DL,FAR,LAS,13:00,16:00,3453
1458,DL,FAR,SFO,06:00,09:00,3749
1459,AS,FAR,SFO,16:00,20:00,2335
1460,UA,FAR,SFO,21:00,03:00,3440
1461,B6,FAR,SFO,23:00,02:00,3649
1462,WN,FAR,SFO,13:00,15:00,4444
1463,UA,FYV,PHX,20:00,00:00,5571
1464,B6,FYV,PHX,18:00,23:00,6690
1465,DL,FYV,PHX,06:00,10:00,8075
1466,AA,FYV,PHX,11:00,14:00,6596
1467,WN,FYV,PHX,09:00,15:00,9563
1468,WN,FYV,PBI,17:00,18:00,3071
1469,UA,FYV,PBI,15:00,16:00,2696
1470,B6,FYV,PBI,11:00,13:00,1044
1471,AA,FYV,PBI,20:00,00:00,1902
1472,B6,FYV,FAR,14:00,16:00,9908
1473,WN,FYV,FAR,17:00,22:00,3393
1474,DL,FYV,FAR,11:00,16:00,6759
1475,UA,FYV,FAR,13:00,15:00,3494
1476,B6,FYV,MSP,06:00,12:00,6772
1477,AS,FYV,MSP,21:00,01:00,5621
1478,WN,FYV,MSP,21:00,23:00,4821
1479,DL,FYV,MSP,11:00,17:00,3600
1480,AA,FYV,MDM,11:00,14:00,8065
1481,DL,FYV,TUL,06:00,09:00,5366
1482,WN,FYV,TUL,22:00,02:00,4867
1483,AA,FYV,TUL,05:00,09:00,8739
1484,AS,FYV,TUL,15:00,16:00,5184
1485,UA,FYV,MCI,09:00,14:00,7232
1486,B6,FYV,MCI,12:00,13:00,1525
1487,AS,FYV,FTW,09:00,11:00,6167
1488,DL,GRK,ORD,16:00,22:00,8032
1489,AS,GRK,ORD,18:00,23:00,7839
1490,WN,GRK,ORD,05:00,06:00,7761
1491,UA,GRK,ORD,13:00,17:00,9567
1492,B6,GRK,ORD,14:00,19:00,2104
1493,UA,GRK,BIL,20:00,23:00,6490
1494,UA,GRK,COS,06:00,11:00,5530
1495,AA,GRK,COS,23:00,00:00,6147
1496,B6,GRK,COS,10:00,15:00,3011
1497,AS,GRK,COS,11:00,13:00,7615
1498,B6,GRK,FYV,18:00,23:00,5093
1499,AA,GRK,FYV,15:00,21:00,6469
1500,AA,FWA,GRB,16:00,21:00,8239
1501,AS,FWA,GRB,11:00,17:00,1042
1502,B6,FWA,GRB,08:00,10:00,2161
1503,DL,FWA,GRB,22:00,03:00,2377
1504,UA,FWA,GRB,07:00,12:00,5001
1505,WN,FWA,GRB,23:00,05:00,2115
1506,DL,FWA,DAY,06:00,07:00,9558
1507,AA,FWA,DAY,07:00,08:00,7555
1508,UA,FWA,DAY,06:00,10:00,3819
1509,AS,FWA,DAY,18:00,00:00,4833
1510,AS,FWA,SAT,19:00,21:00,1327
1511,DL,FWA,SAT,10:00,11:00,2659
1512,AA,FWA,SAT,23:00,02:00,1791
1513,WN,FWA,SAT,21:00,01:00,3859
1514,WN,FWA,ABQ,16:00,20:00,8962
1515,B6,FTW,COS,10:00,11:00,2290
1516,AA,FTW,COS,08:00,10:00,5299
1517,WN,FTW,LGA,17:00,19:00,6162
1518,DL,FTW,ORD,19:00,20:00,8388
1519,B6,FTW,ORD,22:00,04:00,8814
1520,WN,FTW,EUG,08:00,11:00,4472
1521,WN,FAT,PHX,22:00,01:00,3192
1522,AA,FAT,PHX,22:00,04:00,9880
1523,UA,FAT,PHX,12:00,18:00,4649
1524,AS,FAT,ATL,22:00,23:00,9391
1525,B6,FAT,ATL,10:00,14:00,5623
1526,AA,FAT,ATL,10:00,14:00,6126
1527,WN,FAT,ATL,11:00,13:00,2917
1528,UA,FAT,ATL,16:00,19:00,7539
1529,AA,FAT,BRL,07:00,13:00,6449
1530,DL,GFL,EWR,21:00,01:00,8358
1531,UA,GFL,ORD,22:00,02:00,1882
1532,AS,GFL,ORD,10:00,16:00,7045
1533,WN,GFL,ORD,15:00,16:00,2751
1534,DL,GFL,CLT,14:00,19:00,9321
1535,WN,GFL,CLT,21:00,22:00,3409
1536,AA,GFL,CLT,16:00,22:00,5438
1537,UA,GFL,CLT,11:00,14:00,9236
1538,WN,GFL,OAK,23:00,02:00,3670
1539,AS,GFL,OAK,13:00,14:00,3198
1540,AA,GFL,OAK,18:00,20:00,1981
1541,AS,GRI,PHX,11:00,16:00,3499
1542,B6,GRI,PHX,11:00,14:00,5768
1543,AA,GRI,PHX,20:00,00:00,5764
1544,UA,GRI,PHX,08:00,14:00,3118
1545,DL,GRI,PHX,10:00,12:00,2924
1546,AA,GRI,CHS,21:00,22:00,9913
1547,WN,GRI,CHS,08:00,09:00,8262
1548,B6,GRI,CHS,07:00,09:00,4183
1549,AS,GRI,BUF,11:00,15:00,6255
1550,WN,GRI,BUF,12:00,17:00,5982
1551,UA,GRI,BUF,11:00,16:00,5191
1552,B6,GRI,BUF,18:00,21:00,6804
1553,DL,GRI,BUF,17:00,18:00,9334
1554,AA,GRI,BUF,22:00,03:00,8688
1555,DL,GRI,EAR,22:00,00:00,8285
1556,AS,GRI,EAR,06:00,11:00,9619
1557,B6,GRR,MDM,22:00,03:00,4006
1558,WN,GRR,MDM,14:00,20:00,1982
1559,UA,GRR,MDM,08:00,09:00,2858
1560,AS,GRR,MDM,22:00,23:00,6204
1561,AA,GRR,CLE,05:00,11:00,8056
1562,AS,GRR,CLE,23:00,00:00,1114
1563,WN,GRR,SHV,22:00,23:00,8115
1564,UA,GRR,SHV,18:00,19:00,4023
1565,AS,GRR,LAS,14:00,16:00,2413
1566,DL,GRR,LAS,12:00,18:00,8408
1567,B6,GRR,LAS,06:00,07:00,2732
1568,WN,GRR,LAS,06:00,07:00,3187
1569,UA,GRR,LAS,20:00,23:00,6581
1570,AA,GRR,LAS,19:00,01:00,6104
1571,AA,GRB,SEA,11:00,15:00,2973
1572,UA,GRB,SEA,11:00,13:00,7703
1573,AS,GRB,SEA,11:00,12:00,5823
1574,DL,GRB,SEA,10:00,11:00,4436
1575,WN,GRB,SEA,10:00,15:00,4880
1576,UA,GRB,AUS,18:00,21:00,8352
1577,AS,GRB,AUS,21:00,22:00,7604
1578,AA,GRB,BOS,07:00,08:00,2747
1579,DL,GRB,BOS,17:00,23:00,3414
1580,WN,GRB,BOS,06:00,09:00,4700
1581,AS,GRB,BOS,15:00,16:00,6055
1582,B6,GRB,BOS,11:00,15:00,1505
1583,UA,GRB,BOS,08:00,09:00,7481
1584,DL,GRB,FTW,18:00,23:00,5892
1585,AS,GRB,FTW,14:00,18:00,1343
1586,WN,GRB,FTW,12:00,13:00,3264
1587,B6,GRB,FTW,20:00,01:00,7976
1588,B6,GSO,AUS,18:00,23:00,2337
1589,WN,GSO,AUS,09:00,12:00,6752
1590,UA,GSO,AUS,14:00,16:00,6565
1591,DL,GSO,GRK,12:00,15:00,9654
1592,AA,GSO,GRK,06:00,09:00,8417
1593,WN,GSO,GRK,05:00,10:00,9098
1594,UA,GSO,GRK,11:00,14:00,8156
1595,WN,GSO,MHE,11:00,12:00,2331
1596,B6,GSO,MHE,22:00,00:00,7128
1597,AS,GSO,MHE,21:00,22:00,7285
1598,UA,GSO,MHE,10:00,12:00,8250
1599,AS,GSO,SPI,22:00,02:00,7865
1600,AS,GPT,PHX,17:00,19:00,2035
1601,WN,GPT,PHX,12:00,17:00,5808
1602,UA,GPT,PHX,13:00,15:00,9521
1603,B6,GPT,PHX,09:00,14:00,5633
1604,AA,GPT,PHX,20:00,01:00,4221
1605,UA,GPT,MFE,09:00,13:00,7531
1606,WN,GPT,MFE,09:00,14:00,9234
1607,B6,GPT,MFE,17:00,20:00,8021
1608,AA,GPT,MFE,06:00,07:00,2481
1609,DL,GPT,MCO,13:00,15:00,3571
1610,UA,GPT,MCO,19:00,01:00,4953
1611,AS,GPT,MCO,21:00,02:00,2515
1612,AA,GPT,MCO,08:00,11:00,6495
1613,B6,GPT,MCO,21:00,00:00,1386
1614,WN,GPT,MCO,17:00,19:00,9278
1615,B6,GPT,SPS,13:00,17:00,9363
1616,WN,GPT,SPS,18:00,23:00,9982
1617,AA,GPT,SPS,17:00,18:00,2059
1618,WN,HNL,ORD,20:00,23:00,6240
1619,UA,HNL,CVG,18:00,23:00,4569
1620,AA,HNL,CVG,14:00,16:00,5762
1621,WN,HNL,CVG,21:00,02:00,8894
1622,DL,HNL,DAY,11:00,16:00,4251
1623,UA,HNL,DAY,17:00,18:00,8915
1624,B6,HNL,DAY,21:00,03:00,8865
1625,WN,HNL,DAY,08:00,11:00,3340
1626,AA,HNL,DAY,05:00,08:00,8215
1627,DL,HNL,DEN,21:00,03:00,7597
1628,B6,HNL,DEN,18:00,22:00,7307
1629,AS,HNL,DEN,12:00,15:00,3289
1630,UA,HNL,BOS,13:00,18:00,7347
1631,AS,HNL,ATL,18:00,23:00,6509
1632,B6,HNL,ATL,12:00,16:00,9928
1633,UA,HNL,ATL,10:00,14:00,7209
1634,WN,HNL,ATL,14:00,20:00,1584
1635,DL,HNL,ATL,13:00,15:00,1514
1636,AA,HNL,ATL,21:00,01:00,7019
1637,WN,HNL,SYR,12:00,18:00,4529
1638,DL,HNL,SYR,22:00,00:00,7661
1639,AA,HNL,SYR,21:00,02:00,8613
1640,UA,HNL,IND,16:00,19:00,7499
1641,DL,HNL,IND,10:00,15:00,7847
1642,AS,HNL,IND,05:00,10:00,6909
1643,B6,HNL,IND,13:00,14:00,1799
1644,WN,HNL,IND,14:00,17:00,6494
1645,AA,HNL,IND,10:00,16:00,9278
1646,B6,HNL,ABQ,07:00,12:00,4387
1647,AS,HNL,ABQ,08:00,14:00,3572
1648,WN,HNL,ABQ,16:00,17:00,4356
1649,AA,HNL,ABQ,15:00,21:00,4298
1650,UA,PHL,PHX,10:00,16:00,8301
1651,DL,PHL,PHX,15:00,21:00,6881
1652,WN,PHL,PHX,07:00,13:00,7777
1653,DL,PHL,RNO,17:00,21:00,4074
1654,AS,PHL,RNO,12:00,14:00,9360
1655,B6,PHL,RNO,05:00,08:00,5640
1656,AA,PHL,RNO,15:00,19:00,2200
1657,UA,PHL,RUT,05:00,08:00,9721
1658,DL,PHL,SGJ,08:00,13:00,2261
1659,WN,PHL,SGJ,11:00,17:00,9076
1660,AA,PHL,SGJ,22:00,23:00,8227
1661,B6,PHL,SGJ,19:00,23:00,8399
1662,UA,PHL,SGJ,12:00,14:00,9954
1663,AS,IAH,SLE,13:00,17:00,5024
1664,AA,IAH,BOS,22:00,02:00,7093
1665,B6,IAH,BOS,14:00,16:00,6782
1666,DL,IAH,BOS,06:00,10:00,1867
1667,UA,IAH,CHA,18:00,19:00,2844
1668,DL,IAH,CHA,17:00,19:00,6914
1669,WN,IAH,SBN,05:00,09:00,3437
1670,AS,IAH,SBN,05:00,09:00,9738
1671,UA,IAH,SBN,12:00,18:00,8342
1672,AA,IAH,SBN,09:00,13:00,6424
1673,DL,IAH,SBN,10:00,11:00,3057
1674,B6,IAH,SBN,19:00,22:00,2539
1675,AA,IAH,PWM,20:00,00:00,2781
1676,WN,IAH,PWM,23:00,04:00,7490
1677,AS,IAH,PWM,11:00,15:00,2158
1678,B6,IAH,PHX,13:00,18:00,7330
1679,AS,IAH,PHX,23:00,01:00,9029
1680,DL,IAH,SGJ,21:00,01:00,9292
1681,UA,IAH,SGJ,06:00,11:00,7989
1682,AS,IAH,SGJ,18:00,23:00,3445
1683,WN,IAH,SGJ,08:00,10:00,8514
1684,AA,IAH,SGJ,10:00,12:00,2549
1685,WN,HTS,PHX,18:00,22:00,5555
1686,UA,HTS,MIA,12:00,14:00,7699
1687,AA,HTS,MIA,18:00,19:00,3126
1688,WN,HTS,GRR,21:00,00:00,5945
1689,AS,HTS,GEG,14:00,17:00,5301
1690,UA,HTS,GEG,22:00,02:00,8549
1691,B6,HSV,PHX,09:00,10:00,6798
1692,UA,HSV,PHX,21:00,02:00,8806
1693,AA,HSV,PHX,23:00,03:00,9475
1694,AS,HSV,BRL,13:00,15:00,1314
1695,B6,HSV,BRL,07:00,13:00,3136
1696,UA,HSV,BRL,22:00,03:00,2368
1697,WN,HSV,BRL,15:00,20:00,1531
1698,AA,HSV,BRL,12:00,15:00,9606
1699,AA,HSV,BOI,21:00,02:00,8315
1700,WN,HSV,BOI,05:00,08:00,6426
1701,WN,HSV,LAS,07:00,13:00,6932
1702,UA,HSV,LAS,21:00,01:00,9907
1703,B6,HSV,LAS,06:00,12:00,6286
1704,AA,HSV,LAS,06:00,11:00,6851
1705,DL,HSV,LAS,06:00,11:00,3583
1706,AS,HSV,LAS,06:00,08:00,2020
1707,WN,IND,EUG,13:00,18:00,1241
1708,B6,IND,EUG,16:00,19:00,5303
1709,UA,IND,EUG,14:00,20:00,4921
1710,DL,IND,EUG,18:00,23:00,7798
1711,AS,IND,EUG,06:00,09:00,9077
1712,WN,IND,IRK,17:00,19:00,3066
1713,UA,IND,IRK,11:00,14:00,2791
1714,AS,IND,IRK,21:00,00:00,2100
1715,B6,IND,IRK,08:00,11:00,6972
1716,DL,IND,IRK,22:00,04:00,9675
1717,AS,IND,LGB,06:00,09:00,5963
1718,UA,IND,LGB,21:00,01:00,1057
1719,B6,IND,LGB,05:00,11:00,7556
1720,AA,IND,LNK,11:00,16:00,8724
1721,UA,IND,LNK,20:00,00:00,7921
1722,AS,IND,LNK,16:00,19:00,4098
